ID,Cod_Tipo_Cart_Rel,UF,Esfera,Quantidade_media_guias,Volume_medio_arrecadado,Volume_medio_tarifas,Margem_contribuicao_media,Tarifa_media
800201852,407,BA,MUNICIPAL,2228,994.5,899.5,0.0,0.4
901574787,407,SP,MUNICIPAL,1833,22998.25,718.75,0.0,0.4
903419331,406,SP,MUNICIPAL,13015,950.0,6197.0,4.67,0.4
906070777,406,BA,MUNICIPAL,1781,1389.67,528.67,0.0,0.4
906072463,406,MS,MUNICIPAL,6923,82385.67,1821.0,591.33,0.4
100851224,406,RJ,MUNICIPAL,1064,625.0,297.5,78.0,0.39
100874278,406,MG,MUNICIPAL,18089,97273.5,7408.25,2498.25,0.39
101017274,407,MG,MUNICIPAL,172,947.0,57.5,0.0,0.39
101165482,406,ES,MUNICIPAL,1094,3600.0,368.5,0.0,0.39
104099999,406,CE,MUNICIPAL,3613,23984.0,1300.67,0.0,0.39
104499552,407,MT,MUNICIPAL,587,81863.2,236.2,75.4,0.39
104766747,406,RJ,MUNICIPAL,28687,0.0,11140.0,0.0,0.39
104912860,406,BA,MUNICIPAL,6194,3172.33,2407.0,445.0,0.39
104978351,406,BA,MUNICIPAL,18872,152895.5,6626.5,0.0,0.39
105116810,405,MA,MUNICIPAL,2163,22000.0,854.0,0.0,0.39
105160274,406,MG,MUNICIPAL,9488,412239.0,3698.0,0.0,0.39
105591683,406,RJ,MUNICIPAL,29213,2200.67,11766.33,4445.0,0.39
105929365,406,GO,MUNICIPAL,4051,74264.5,1539.5,0.0,0.39
106271152,405,PA,MUNICIPAL,10046,72291.0,3913.0,0.0,0.39
200276691,407,SP,MUNICIPAL,7771,7742.75,3046.5,0.0,0.39
200342085,406,SP,MUNICIPAL,7005,10944.8,2324.6,252.0,0.39
200398023,406,SP,MUNICIPAL,20426,141844.0,8056.0,0.0,0.39
200597665,407,MG,MUNICIPAL,2034,3861.0,794.0,0.0,0.39
200617356,407,SP,MUNICIPAL,446,53223.33,170.0,0.0,0.39
303433542,406,MT,MUNICIPAL,1132,1.0,437.0,0.0,0.39
303442185,406,PA,MUNICIPAL,1349,15414.33,511.33,133.33,0.39
400730654,406,RS,MUNICIPAL,17522,126949.67,6475.33,0.0,0.39
416595975,406,AL,MUNICIPAL,5622,16574.0,2170.0,0.0,0.39
514976841,406,MT,MUNICIPAL,15701,10767.25,6215.25,1286.0,0.39
700054067,406,PR,MUNICIPAL,602,6300.0,195.67,108.0,0.39
700183892,407,PR,MUNICIPAL,1104,867.33,358.33,0.0,0.39
702150368,407,PR,MUNICIPAL,1207,33687.5,457.5,0.0,0.39
800342270,406,BA,MUNICIPAL,3054,14504.0,1108.0,0.0,0.39
800578690,406,MA,MUNICIPAL,16322,52271.25,7153.75,313.0,0.39
906070886,406,CE,MUNICIPAL,8243,8541.67,3268.67,0.0,0.39
906072715,407,SP,MUNICIPAL,3261,9121.0,1373.33,280.33,0.39
906190738,406,MG,MUNICIPAL,7707,2092.2,1992.8,77.0,0.39
429253,407,PR,MUNICIPAL,1063,117489.5,405.0,0.0,0.38
104354947,407,RO,MUNICIPAL,829,3239.0,311.33,0.0,0.38
104604268,407,AL,MUNICIPAL,382,1200.0,147.0,0.0,0.38
104723466,405,CE,MUNICIPAL,4316,17969.0,1549.33,0.0,0.38
104857886,407,CE,MUNICIPAL,680,3084.0,189.33,0.0,0.38
105159783,406,MG,MUNICIPAL,1813,18432.0,631.67,0.0,0.38
105263654,407,GO,MUNICIPAL,121,909422.5,45.0,4.5,0.38
105559669,405,PE,MUNICIPAL,181,0.0,69.0,0.0,0.38
203523834,407,RS,MUNICIPAL,650,3730.67,161.0,0.0,0.38
203631252,406,SC,MUNICIPAL,4138,88114.0,1561.0,0.0,0.38
204527745,406,RS,MUNICIPAL,4937,29452.5,1726.5,0.0,0.38
204586468,406,PR,MUNICIPAL,641,4557.0,241.0,0.0,0.38
204724337,406,SP,MUNICIPAL,8191,1577.0,3126.0,2505.0,0.38
400286633,406,RS,MUNICIPAL,4617,13510.0,1762.5,0.0,0.38
402115954,407,RS,MUNICIPAL,1385,3300.0,579.5,90.5,0.38
500837321,406,PE,MUNICIPAL,2021,9627.0,762.0,0.0,0.38
501397429,407,PE,MUNICIPAL,128,2376.0,52.75,11.5,0.38
603031749,406,MG,MUNICIPAL,8975,18934.0,3384.0,0.0,0.38
801173381,406,MA,MUNICIPAL,328,34251.0,123.0,94.0,0.38
906071240,406,MT,MUNICIPAL,9115,6006.0,3491.0,0.0,0.38
906072412,407,MG,MUNICIPAL,303,12319.67,113.67,0.0,0.38
910586967,406,BA,MUNICIPAL,7450,0.0,2260.5,0.0,0.38
274889,406,PR,MUNICIPAL,3140,42511.0,1049.33,0.0,0.37
103485933,407,RN,MUNICIPAL,1250,2635.5,469.0,0.0,0.37
103716689,407,RN,MUNICIPAL,194,0.0,71.0,0.0,0.37
104432227,407,TO,MUNICIPAL,1003,75345.0,357.5,0.0,0.37
104533128,405,MT,MUNICIPAL,2682,1597.75,1109.75,88.25,0.37
104789361,406,PB,MUNICIPAL,9644,0.0,3555.0,0.0,0.37
104829533,406,MG,MUNICIPAL,2398,8383.67,945.33,160.67,0.37
105116216,406,GO,MUNICIPAL,4561,3720.0,1556.0,0.0,0.37
105542456,407,MG,MUNICIPAL,507,4221.33,189.67,4.33,0.37
105613848,406,PA,MUNICIPAL,2440,1509.0,912.0,0.0,0.37
111190222,406,SC,MUNICIPAL,18736,27871.5,6457.75,718.0,0.37
200073120,406,SP,MUNICIPAL,10845,0.0,3994.0,0.0,0.37
204344349,407,RS,MUNICIPAL,496,24.0,182.0,0.0,0.37
204527650,406,RS,MUNICIPAL,906,15629.0,335.0,0.0,0.37
204932686,407,PR,MUNICIPAL,1276,143525.5,424.0,0.0,0.37
205116649,407,SP,MUNICIPAL,1227,20698.5,470.5,0.0,0.37
205128193,406,PR,MUNICIPAL,3136,93937.0,1169.0,0.0,0.37
300088982,405,PA,MUNICIPAL,4146,402.5,1491.0,0.0,0.37
600221978,406,MG,MUNICIPAL,1166,12796.67,443.0,0.0,0.37
600291829,406,MG,MUNICIPAL,7055,0.0,2581.0,2246.0,0.37
600877961,407,MG,MUNICIPAL,1424,788.0,587.5,0.0,0.37
603175032,407,MG,MUNICIPAL,3315,12192.33,1258.33,0.0,0.37
800105842,406,BA,MUNICIPAL,5735,45914.0,2121.0,0.0,0.37
800489881,406,BA,MUNICIPAL,1723,4543.0,645.0,0.0,0.37
901549416,406,SP,MUNICIPAL,11839,82227.0,4820.5,0.0,0.37
906071410,406,PE,MUNICIPAL,2848,360.0,1059.0,0.0,0.37
906072573,407,RS,MUNICIPAL,1777,26381.0,650.0,0.0,0.37
922516152,405,GO,MUNICIPAL,186,109175.0,63.0,0.0,0.37
925162110,406,SC,MUNICIPAL,21205,107636.25,6930.75,139.0,0.37
1326163,406,PR,MUNICIPAL,1391,5241.33,545.0,0.0,0.36
103889566,407,RN,MUNICIPAL,1354,6900.5,433.0,0.0,0.36
105096274,407,MG,MUNICIPAL,172,13069.0,58.0,44.33,0.36
105270722,405,AM,ESTADUAL,9544,380.33,3030.33,1273.0,0.36
105550397,407,PB,MUNICIPAL,55,13676.0,13.5,0.5,0.36
105685458,405,PE,MUNICIPAL,2312,19008.33,641.67,0.0,0.36
105989171,405,MT,MUNICIPAL,24029,5987.0,8694.0,0.0,0.36
106446386,406,PA,MUNICIPAL,5743,30860.0,2095.0,0.0,0.36
200542565,406,SP,MUNICIPAL,8055,0.0,2939.0,0.0,0.36
300548557,407,GO,MUNICIPAL,944,83643.0,340.0,0.0,0.36
302685556,407,RO,MUNICIPAL,1578,7740.5,562.0,0.0,0.36
402103499,407,RS,MUNICIPAL,634,971.5,220.5,0.0,0.36
416533515,405,PB,MUNICIPAL,560,311.5,241.0,0.0,0.36
500945549,406,PE,MUNICIPAL,1164,43208.0,423.0,0.0,0.36
503235218,406,PE,MUNICIPAL,3943,62.5,1325.0,0.0,0.36
600134261,406,MG,MUNICIPAL,18103,28227.5,7842.75,2264.0,0.36
602700564,406,MG,MUNICIPAL,10205,0.0,4928.5,0.0,0.36
800166386,406,BA,MUNICIPAL,2092,111014.67,709.67,0.0,0.36
803494763,406,BA,MUNICIPAL,1701,52512.67,678.67,0.0,0.36
906070698,403,AM,MUNICIPAL,109,1907.5,40.5,0.0,0.36
906071695,407,PR,MUNICIPAL,1826,11359.67,717.0,0.0,0.36
906072474,407,MT,MUNICIPAL,948,7221.33,364.0,29.67,0.36
909109028,403,MA,ESTADUAL,105,36741.0,38.0,0.0,0.36
167791,406,PR,MUNICIPAL,5988,41373.5,2110.5,626.5,0.35
417352,407,PR,MUNICIPAL,84,0.0,29.0,0.0,0.35
601016,406,MS,MUNICIPAL,2893,241498.0,943.0,212.0,0.35
101175902,406,ES,MUNICIPAL,3358,20444.5,963.0,0.0,0.35
101201266,407,ES,MUNICIPAL,1937,52757.5,685.5,0.0,0.35
103519708,407,RN,MUNICIPAL,479,10859.5,167.0,0.0,0.35
104499842,406,AL,MUNICIPAL,1363,14878.0,482.0,0.0,0.35
104806625,407,MG,MUNICIPAL,1241,171.0,442.0,0.0,0.35
104939929,406,BA,MUNICIPAL,1334,11815.5,416.5,0.0,0.35
104969703,407,BA,MUNICIPAL,590,4810.0,203.0,0.0,0.35
104998076,406,MG,MUNICIPAL,18214,330992.0,6386.5,0.0,0.35
105088535,406,PA,MUNICIPAL,3474,15777.0,1183.67,0.0,0.35
105133667,406,BA,MUNICIPAL,1690,0.0,587.0,0.0,0.35
105146124,405,PA,MUNICIPAL,132,726.0,46.0,0.0,0.35
106445570,407,MG,MUNICIPAL,99,72.0,34.5,0.0,0.35
200606365,406,SP,MUNICIPAL,1542,406.5,534.5,220.0,0.35
200616502,406,SP,MUNICIPAL,19395,3961.0,6567.5,0.0,0.35
200637508,406,SP,MUNICIPAL,8553,52.25,2876.75,401.0,0.35
203248162,406,SP,MUNICIPAL,24455,0.0,8582.0,0.0,0.35
203622964,407,SC,MUNICIPAL,1247,3394.0,483.5,0.0,0.35
205800441,407,SC,MUNICIPAL,5518,11610.0,1947.0,0.0,0.35
303896933,406,GO,MUNICIPAL,15254,1404.0,4429.0,0.0,0.35
500105621,406,CE,MUNICIPAL,17944,7776.0,6195.0,0.0,0.35
500837353,406,PE,MUNICIPAL,1875,22.5,673.0,14.5,0.35
600010891,406,MG,MUNICIPAL,11831,6963.0,4767.0,0.0,0.35
600390552,406,MG,MUNICIPAL,16446,71035.67,4592.0,2474.0,0.35
600455755,407,MG,MUNICIPAL,2321,16824.67,779.33,798.67,0.35
904000988,406,MG,MUNICIPAL,7611,259.75,2808.0,105.75,0.35
906071299,406,PA,MUNICIPAL,6042,10168.0,2101.0,2451.0,0.35
84587,407,PR,MUNICIPAL,110,3595.0,37.0,56.0,0.34
100875,406,PR,MUNICIPAL,2020,19122.25,410.75,0.0,0.34
130004,407,PR,MUNICIPAL,4410,50947.5,1572.5,0.0,0.34
104040485,407,SE,MUNICIPAL,44,85.0,15.0,0.0,0.34
104426471,405,AM,MUNICIPAL,2109,2000.0,709.0,0.0,0.34
104809383,406,MG,MUNICIPAL,2010,0.0,680.0,0.0,0.34
104933808,407,TO,MUNICIPAL,3586,2724.0,1153.5,0.0,0.34
105089858,405,GO,MUNICIPAL,11702,116740.5,3125.25,0.0,0.34
105270986,406,CE,MUNICIPAL,1678,11326.33,549.67,0.0,0.34
105608244,405,PB,ESTADUAL,285,2357.6,91.2,0.0,0.34
106096850,406,MG,MUNICIPAL,30567,160000.0,10269.0,16912.0,0.34
204633751,406,RS,MUNICIPAL,8556,9479.0,2950.0,0.0,0.34
300288935,405,MT,MUNICIPAL,3891,41772.25,757.75,924.75,0.34
300592065,405,RR,MUNICIPAL,340,3200.0,114.0,0.0,0.34
303869505,406,MG,MUNICIPAL,3295,24073.33,983.33,0.0,0.34
400805631,406,RS,MUNICIPAL,368,10890.0,114.0,0.0,0.34
517182779,406,SC,MUNICIPAL,18365,61121.33,4572.67,28.33,0.34
600472365,406,MG,MUNICIPAL,3561,3770.0,1223.0,0.0,0.34
602784631,406,MG,MUNICIPAL,7695,18061.67,2505.67,0.0,0.34
700417270,407,SC,MUNICIPAL,5330,17958.0,1762.33,55.0,0.34
800730924,407,SE,MUNICIPAL,58,1295.0,20.0,0.0,0.34
900367828,407,SP,MUNICIPAL,7329,4442.4,2096.0,0.0,0.34
903865933,406,MG,MUNICIPAL,11018,586.67,2808.0,35.33,0.34
907397843,406,BA,MUNICIPAL,4115,6660.5,1467.0,0.0,0.34
528542,406,MS,MUNICIPAL,6081,492062.33,1993.33,0.0,0.33
100840333,406,RJ,MUNICIPAL,13532,171378.0,4475.0,802.0,0.33
101070632,405,ES,MUNICIPAL,26008,0.0,8675.0,35412.0,0.33
101122629,406,ES,MUNICIPAL,12120,229329.67,3831.33,268.67,0.33
101129230,406,ES,MUNICIPAL,10987,95355.0,2602.33,908.67,0.33
103438595,406,CE,MUNICIPAL,796,3297.0,260.0,0.0,0.33
104715867,406,MA,MUNICIPAL,1980,36091.0,645.0,518.0,0.33
104894194,406,PE,MUNICIPAL,2328,76910.0,778.0,0.0,0.33
105080161,406,GO,MUNICIPAL,3910,14940.5,1251.5,599.5,0.33
105559217,405,RR,MUNICIPAL,379,4519.5,130.0,0.0,0.33
105892627,407,TO,MUNICIPAL,107,3773.0,35.0,0.0,0.33
105999083,406,PE,MUNICIPAL,1337,2000.5,568.5,0.0,0.33
106382090,406,GO,MUNICIPAL,2397,311800.0,780.0,0.0,0.33
106445243,406,BA,MUNICIPAL,6779,1189.5,1886.0,0.0,0.33
200084161,406,SP,MUNICIPAL,9336,23856.5,3762.5,0.0,0.33
200155581,406,SP,MUNICIPAL,1388,0.0,459.0,291.0,0.33
200894428,406,SP,MUNICIPAL,16732,415677.8,5041.6,0.0,0.33
204698358,403,RS,ESTADUAL,28939,2811139.75,8024.75,0.0,0.33
205329746,407,SP,MUNICIPAL,11924,13658.5,3319.5,703.0,0.33
302844834,406,GO,MUNICIPAL,37589,510545.0,12544.0,0.0,0.33
402111465,407,RS,MUNICIPAL,6,0.0,2.0,0.0,0.33
500361485,405,PB,ESTADUAL,24979,4279.67,7137.33,3941.0,0.33
512185479,406,SP,MUNICIPAL,16596,3260.67,3143.67,115.33,0.33
600984103,406,MG,MUNICIPAL,19742,119779.5,6651.0,0.0,0.33
800220223,406,BA,MUNICIPAL,2056,554160.5,680.5,0.0,0.33
800372839,406,BA,MUNICIPAL,3307,42100.0,1080.5,0.0,0.33
800798266,406,MA,MUNICIPAL,11702,0.0,3879.0,0.0,0.33
900016214,406,SP,MUNICIPAL,22216,76538.0,7919.25,1100.25,0.33
900436968,406,SP,MUNICIPAL,5185,272945.0,1719.0,0.0,0.33
901596636,406,MG,MUNICIPAL,2456,35696.0,802.0,0.0,0.33
906072454,407,MG,MUNICIPAL,337,12709.0,114.0,33.0,0.33
924440116,407,MG,MUNICIPAL,3838,1003.0,1127.33,0.0,0.33
929019479,405,GO,MUNICIPAL,70,0.0,23.5,0.0,0.33
104574729,406,MT,MUNICIPAL,10412,18622.25,3269.25,402.5,0.32
104995219,407,MG,MUNICIPAL,548,7896.0,185.75,0.0,0.32
105074322,406,MG,MUNICIPAL,16355,239113.0,5215.0,0.0,0.32
105098850,406,MG,MUNICIPAL,696,3506.5,193.5,0.0,0.32
105332805,405,RN,MUNICIPAL,3368,6584.0,1074.25,1323.5,0.32
106446009,406,MG,MUNICIPAL,4404,5082.0,1389.0,0.0,0.32
106446277,406,RN,MUNICIPAL,3923,8760.5,1315.0,312.0,0.32
112234921,406,MG,MUNICIPAL,28440,147531.0,9911.0,2914.0,0.32
200446003,406,SP,MUNICIPAL,20863,65051.0,6202.0,0.0,0.32
204441583,406,RS,MUNICIPAL,31800,0.0,10300.0,0.0,0.32
204677608,407,PR,MUNICIPAL,2247,10141.0,711.5,0.0,0.32
300192012,406,MG,MUNICIPAL,1873,28410.67,604.33,0.0,0.32
303282325,405,AC,MUNICIPAL,1117,4708.33,400.67,0.0,0.32
500381926,407,PB,MUNICIPAL,1503,960.0,484.0,0.0,0.32
505636612,406,MG,MUNICIPAL,6454,1021.25,1760.25,0.0,0.32
900173980,406,SP,MUNICIPAL,4763,1922.8,1555.4,150.6,0.32
900336432,406,SP,MUNICIPAL,3992,13496.2,1078.4,13.6,0.32
904124180,405,AC,ESTADUAL,6078,89112.0,1938.0,0.0,0.32
906072419,406,MG,MUNICIPAL,8656,155925.5,2669.5,0.0,0.32
906072464,407,MS,MUNICIPAL,238,8241.0,77.0,32.0,0.32
101206549,406,ES,MUNICIPAL,1092,12663.0,336.0,0.0,0.31
101226341,407,ES,MUNICIPAL,1155,13286.0,357.0,0.0,0.31
104566318,406,CE,MUNICIPAL,297,3304.0,91.0,0.0,0.31
104892920,406,MT,MUNICIPAL,8152,2135.5,2386.5,0.0,0.31
104921944,406,BA,MUNICIPAL,4219,19947.0,1302.0,0.0,0.31
105023206,406,MG,MUNICIPAL,1598,22780.0,472.5,0.0,0.31
105132427,405,PE,MUNICIPAL,10050,0.0,3090.0,0.0,0.31
105554356,407,PI,MUNICIPAL,335,9012.5,33.5,0.0,0.31
105555465,405,GO,MUNICIPAL,2043,96811.0,635.0,2036.0,0.31
105565621,407,MG,MUNICIPAL,155,15388.5,52.5,0.0,0.31
106445185,407,MG,MUNICIPAL,621,7889.0,187.0,0.0,0.31
106445515,406,MG,MUNICIPAL,19408,0.0,6015.0,0.0,0.31
106446240,407,MG,MUNICIPAL,606,5298.5,173.0,0.0,0.31
200175042,406,SP,MUNICIPAL,2604,42068.0,814.0,2068.0,0.31
200344123,406,SP,MUNICIPAL,4105,6441.0,1265.0,0.0,0.31
200457852,406,SP,MUNICIPAL,11123,167076.0,3422.0,0.0,0.31
205275738,406,RS,MUNICIPAL,3433,13359.5,976.0,0.0,0.31
500339342,407,RN,MUNICIPAL,1227,11722.33,409.33,64.33,0.31
500485313,406,CE,MUNICIPAL,1965,25006.5,594.0,0.0,0.31
500599085,405,AL,MUNICIPAL,2343,660.0,720.0,0.0,0.31
513392329,406,PR,MUNICIPAL,9641,889.6,1868.0,220.0,0.31
600848713,407,MG,MUNICIPAL,484,913.67,190.0,0.0,0.31
900417247,406,SP,MUNICIPAL,9396,41765.5,2962.5,283.5,0.31
908900926,406,RS,MUNICIPAL,336,616.0,105.0,0.0,0.31
935298611,407,MS,MUNICIPAL,950,216104.5,228.0,0.0,0.31
123934,407,PR,MUNICIPAL,1328,17785.5,399.0,0.0,0.3
207601,406,PR,MUNICIPAL,1307,466.67,307.33,0.0,0.3
530073,406,MS,MUNICIPAL,5543,361254.5,1715.0,0.0,0.3
101028577,407,MG,MUNICIPAL,1158,2250.0,371.5,0.0,0.3
103644805,407,RN,MUNICIPAL,118,2275.0,35.0,0.0,0.3
104509257,405,RO,MUNICIPAL,4133,5649.0,1232.0,0.0,0.3
105025930,407,MG,MUNICIPAL,267,26014.0,73.5,0.0,0.3
105553204,406,MG,MUNICIPAL,3178,21244.0,675.5,0.0,0.3
105560584,407,RN,MUNICIPAL,1534,0.0,455.0,0.0,0.3
106384525,405,AC,MUNICIPAL,814,1423.0,171.0,0.0,0.3
200290797,406,SP,MUNICIPAL,23322,422355.75,7407.25,0.0,0.3
200313674,406,SP,MUNICIPAL,15007,15648.0,3579.5,4265.5,0.3
200401083,406,SP,MUNICIPAL,16663,104432.0,4403.5,0.0,0.3
200428678,406,SP,MUNICIPAL,27778,60754.0,6999.6,591.8,0.3
203023480,406,SP,MUNICIPAL,2028,306.0,476.0,0.0,0.3
204408057,406,RS,MUNICIPAL,19860,107550.0,5873.0,0.0,0.3
204759406,407,MG,MUNICIPAL,705,10104.0,208.0,0.0,0.3
204841882,407,PR,MUNICIPAL,2627,0.0,789.0,0.0,0.3
300337804,407,GO,MUNICIPAL,2486,368611.33,705.33,0.0,0.3
416402370,406,PA,MUNICIPAL,824,14128.0,246.0,0.0,0.3
600151008,406,MG,MUNICIPAL,438,178.5,129.5,45.0,0.3
600984107,406,MG,MUNICIPAL,11019,12038.33,3011.33,0.0,0.3
602292518,406,MG,MUNICIPAL,1341,3203.75,369.5,0.0,0.3
701884535,407,SC,MUNICIPAL,1021,3973.5,302.5,136.5,0.3
800445054,406,BA,MUNICIPAL,3914,19104.0,1182.0,0.0,0.3
900523248,407,SP,MUNICIPAL,20,800.0,6.0,0.0,0.3
906070744,407,BA,MUNICIPAL,1828,480.0,545.0,0.0,0.3
906070906,406,CE,MUNICIPAL,1077,7857.33,344.33,0.0,0.3
906071772,406,RS,MUNICIPAL,15511,42514.0,4599.0,0.0,0.3
906072453,406,MG,MUNICIPAL,3908,91287.67,1147.0,0.0,0.3
81268,407,PR,MUNICIPAL,2040,7718.0,587.0,0.0,0.29
101033030,406,RJ,MUNICIPAL,4572,0.0,1347.0,0.0,0.29
101232085,406,ES,MUNICIPAL,929,14454.5,278.5,0.0,0.29
103497414,406,CE,MUNICIPAL,20261,83944.0,5894.0,0.0,0.29
104481195,407,PB,MUNICIPAL,14,0.0,4.0,0.0,0.29
104791783,406,GO,MUNICIPAL,5476,225000.0,1662.5,0.0,0.29
105089343,406,PB,MUNICIPAL,1580,3965.0,384.5,0.0,0.29
105119992,406,BA,MUNICIPAL,1039,33525.0,300.0,0.0,0.29
105625519,406,MG,MUNICIPAL,3533,7591.5,1039.5,0.0,0.29
200364685,407,SP,MUNICIPAL,3835,6048.0,905.67,22.67,0.29
200543450,406,SP,MUNICIPAL,10698,30447.0,1891.0,0.25,0.29
203499364,406,SP,MUNICIPAL,138,0.0,40.0,0.0,0.29
203772909,406,SC,MUNICIPAL,4867,0.0,1558.0,227.33,0.29
204808811,406,RS,MUNICIPAL,10189,71762.0,2919.0,0.0,0.29
402103047,407,RS,MUNICIPAL,1079,1146.5,306.5,0.0,0.29
501008401,406,PE,MUNICIPAL,2348,889.0,663.5,88.75,0.29
700230439,406,SC,MUNICIPAL,18769,4875.33,5441.0,864.0,0.29
800201850,406,BA,MUNICIPAL,2062,7118.0,594.0,0.0,0.29
533697,405,MS,MUNICIPAL,4730,54313.0,1347.0,0.0,0.28
589818,406,MS,MUNICIPAL,3701,23770.33,947.0,318.0,0.28
30022204,406,SC,MUNICIPAL,17327,234527.4,3605.2,1904.6,0.28
101013163,407,MG,MUNICIPAL,4509,5564.5,1342.5,0.0,0.28
104460857,406,MT,MUNICIPAL,4154,8144.0,1151.0,0.0,0.28
105020077,406,BA,MUNICIPAL,11938,88673.67,2559.33,0.0,0.28
105147347,406,GO,MUNICIPAL,480,5808.0,132.0,0.0,0.28
105362270,407,MG,MUNICIPAL,147,3858.5,40.0,0.0,0.28
105558245,405,RR,MUNICIPAL,81,1473.0,23.0,0.0,0.28
106011982,407,PB,MUNICIPAL,40,301.0,11.0,0.0,0.28
200501456,407,SP,MUNICIPAL,1847,50806.5,519.0,0.0,0.28
200650354,406,MG,MUNICIPAL,248,0.0,69.0,0.0,0.28
201126529,406,SP,MUNICIPAL,22991,99723.0,6516.0,0.0,0.28
205006831,406,RS,MUNICIPAL,9599,0.0,2728.0,0.0,0.28
205560883,405,MS,MUNICIPAL,161,0.0,46.0,0.0,0.28
519831050,406,MA,MUNICIPAL,563,2459.0,138.0,0.0,0.28
800195352,406,BA,MUNICIPAL,1275,0.0,359.0,0.0,0.28
800367233,406,BA,MUNICIPAL,3256,9915.0,920.0,0.0,0.28
900373832,406,SP,MUNICIPAL,12738,12840.2,2460.0,110.2,0.28
906071960,406,SP,MUNICIPAL,10995,14655.5,1508.5,0.0,0.28
906072376,406,MG,MUNICIPAL,2692,30498.0,771.0,0.0,0.28
910588999,406,PR,MUNICIPAL,8242,9691.0,1030.0,189.5,0.28
100991647,406,MG,MUNICIPAL,4825,422.0,1322.0,0.0,0.27
101010495,407,MG,MUNICIPAL,1742,7390.67,489.33,0.0,0.27
104455819,407,MT,MUNICIPAL,477,7724.5,127.5,0.0,0.27
104727934,407,AL,MUNICIPAL,612,22005.0,163.0,0.0,0.27
104922045,406,MG,MUNICIPAL,3200,19705.5,849.0,153.75,0.27
105716915,406,PA,MUNICIPAL,6316,713.0,1700.0,0.0,0.27
200450814,406,SP,MUNICIPAL,19301,413501.0,5044.67,3515.67,0.27
200474710,406,SP,MUNICIPAL,13306,14245.0,3529.0,0.0,0.27
204128699,406,RS,MUNICIPAL,13867,122340.0,3688.0,515.0,0.27
300475494,407,TO,MUNICIPAL,1073,465.0,287.5,0.0,0.27
304857185,406,BA,MUNICIPAL,1216,1021.0,371.0,0.0,0.27
419296325,407,BA,MUNICIPAL,1180,166594.0,313.0,0.0,0.27
502931527,407,PB,MUNICIPAL,1757,628.0,467.0,0.0,0.27
602762298,407,MG,MUNICIPAL,3627,74.67,816.0,0.0,0.27
700146198,407,RS,MUNICIPAL,1112,4507.5,295.0,0.0,0.27
700629452,406,SC,MUNICIPAL,22971,581434.0,6157.0,0.0,0.27
900380328,406,SP,MUNICIPAL,6464,1937.5,1607.5,0.0,0.27
900391741,406,SP,MUNICIPAL,8485,51466.5,2209.0,0.0,0.27
906071290,406,PA,MUNICIPAL,6004,64429.67,1245.33,779.67,0.27
906071482,407,PE,MUNICIPAL,434,481.5,118.5,0.0,0.27
906072490,407,PB,MUNICIPAL,1007,62803.0,270.0,0.0,0.27
194503,407,PR,MUNICIPAL,238,0.0,52.0,68.5,0.26
377117,407,PR,MUNICIPAL,365,0.0,89.0,0.0,0.26
534942,407,MS,MUNICIPAL,5002,34662.0,1308.0,0.0,0.26
101033019,406,RJ,MUNICIPAL,5632,26265.67,1530.33,0.0,0.26
104346712,405,RR,ESTADUAL,1348,395993.0,334.5,111.0,0.26
104481441,406,BA,MUNICIPAL,4379,3939.5,1116.5,543.5,0.26
105013985,406,PE,MUNICIPAL,16224,315013.5,4139.0,0.0,0.26
105097955,406,MG,MUNICIPAL,3293,1793.0,839.5,0.0,0.26
105899257,406,MT,MUNICIPAL,3060,2467.75,637.0,13.75,0.26
106169409,407,RN,MUNICIPAL,719,26637.0,187.0,0.0,0.26
200290795,406,SP,MUNICIPAL,14239,10529.0,3720.0,0.0,0.26
200342051,407,SP,MUNICIPAL,4409,12810.25,783.25,745.0,0.26
200383135,406,SP,MUNICIPAL,19463,120309.75,4380.75,226.5,0.26
200438538,406,SP,MUNICIPAL,21443,179297.0,5619.0,0.0,0.26
203246531,407,SP,MUNICIPAL,1993,154526.0,521.0,0.0,0.26
205259438,406,SP,MUNICIPAL,1876,1017.0,489.0,0.0,0.26
205524211,406,SP,MUNICIPAL,45,74.67,12.33,0.0,0.26
205800274,406,PR,MUNICIPAL,3037,50123.0,779.0,0.0,0.26
300228459,406,MT,MUNICIPAL,7480,0.0,1933.0,0.0,0.26
303440378,405,PA,MUNICIPAL,3270,0.0,858.0,0.0,0.26
303903619,406,GO,MUNICIPAL,3102,8629.5,705.5,0.0,0.26
400636674,406,RS,MUNICIPAL,14740,378100.0,3876.0,1404.0,0.26
600192377,406,MG,MUNICIPAL,5827,153636.33,1362.33,0.0,0.26
600413399,406,MG,MUNICIPAL,12105,288858.0,3183.0,3557.0,0.26
600905345,406,MG,MUNICIPAL,19706,207004.5,5022.5,0.0,0.26
800944342,406,BA,MUNICIPAL,15157,33271.0,3868.0,0.0,0.26
906071084,406,MG,MUNICIPAL,26900,44301.67,6891.67,0.0,0.26
101216794,407,ES,MUNICIPAL,632,36.0,161.0,0.0,0.25
105550327,407,PB,MUNICIPAL,167,6000.0,42.0,0.0,0.25
105646137,407,MG,MUNICIPAL,105,13193.67,14.67,0.0,0.25
105724119,406,CE,MUNICIPAL,11713,29292.6,2887.6,574.2,0.25
106026708,406,BA,MUNICIPAL,7463,89724.0,1901.0,0.0,0.25
